starttime,day,month,year,quarter,hour,minute
4/6/2015 15:42,6,4,2015,2,15,42
4/8/2015 17:32,8,4,2015,2,17,32
8/4/2015 16:16,4,8,2015,3,16,16
8/27/2015 14:50,27,8,2015,3,14,50
6/22/2015 14:51,22,6,2015,2,14,51
9/8/2015 7:41,8,9,2015,3,7,41
3/2/2015 22:06,2,3,2015,1,22,6
12/16/2014 8:21,16,12,2014,4,8,21
4/10/2015 19:35,10,4,2015,2,19,35
9/1/2015 21:25,1,9,2015,3,21,25
12/28/2014 20:24,28,12,2014,4,20,24
12/12/2014 13:47,12,12,2014,4,13,47
12/26/2014 17:55,26,12,2014,4,17,55
7/30/2015 15:47,30,7,2015,3,15,47
8/24/2015 12:38,24,8,2015,3,12,38
7/6/2015 15:04,6,7,2015,3,15,4
2/25/2015 8:33,25,2,2015,1,8,33
8/6/2015 12:15,6,8,2015,3,12,15
3/27/2015 14:00,27,3,2015,1,14,0
5/13/2015 17:17,13,5,2015,2,17,17
2/14/2015 16:18,14,2,2015,1,16,18
8/11/2015 21:38,11,8,2015,3,21,38
1/23/2015 18:01,23,1,2015,1,18,1
8/30/2015 22:44,30,8,2015,3,22,44
8/17/2015 12:34,17,8,2015,3,12,34
10/2/2015 17:36,2,10,2015,4,17,36
8/20/2015 15:17,20,8,2015,3,15,17
7/13/2015 18:24,13,7,2015,3,18,24
4/15/2015 8:33,15,4,2015,2,8,33
8/15/2015 11:43,15,8,2015,3,11,43
7/18/2015 9:31,18,7,2015,3,9,31
10/6/2015 13:20,6,10,2015,4,13,20
12/11/2014 9:52,11,12,2014,4,9,52
4/3/2015 17:38,3,4,2015,2,17,38
3/31/2015 11:26,31,3,2015,1,11,26
8/27/2015 8:11,27,8,2015,3,8,11
7/10/2015 16:08,10,7,2015,3,16,8
8/19/2015 17:35,19,8,2015,3,17,35
7/26/2015 14:21,26,7,2015,3,14,21
9/12/2015 14:48,12,9,2015,3,14,48
1/19/2015 18:32,19,1,2015,1,18,32
3/25/2015 18:26,25,3,2015,1,18,26
3/10/2015 7:48,10,3,2015,1,7,48
7/2/2015 14:50,2,7,2015,3,14,50
8/22/2015 23:19,22,8,2015,3,23,19
11/25/2014 17:19,25,11,2014,4,17,19
6/3/2015 8:24,3,6,2015,2,8,24
4/19/2015 13:56,19,4,2015,2,13,56
5/25/2015 17:40,25,5,2015,2,17,40
2/18/2015 23:18,18,2,2015,1,23,18
11/21/2014 9:19,21,11,2014,4,9,19
6/24/2015 18:03,24,6,2015,2,18,3
12/18/2014 13:12,18,12,2014,4,13,12
9/9/2015 9:00,9,9,2015,3,9,0
5/19/2015 22:19,19,5,2015,2,22,19
11/14/2014 8:15,14,11,2014,4,8,15
8/3/2015 18:11,3,8,2015,3,18,11
6/5/2015 4:16,5,6,2015,2,4,16
4/4/2015 13:52,4,4,2015,2,13,52
7/26/2015 13:49,26,7,2015,3,13,49
3/26/2015 11:49,26,3,2015,1,11,49
3/23/2015 10:36,23,3,2015,1,10,36
8/31/2015 17:12,31,8,2015,3,17,12
5/6/2015 12:35,6,5,2015,2,12,35
12/7/2014 0:11,7,12,2014,4,0,11
3/30/2015 9:26,30,3,2015,1,9,26
8/4/2015 15:49,4,8,2015,3,15,49
7/15/2015 16:45,15,7,2015,3,16,45
5/4/2015 0:41,4,5,2015,2,0,41
8/18/2015 17:03,18,8,2015,3,17,3
5/13/2015 17:17,13,5,2015,2,17,17
1/8/2015 21:06,8,1,2015,1,21,6
8/18/2015 15:20,18,8,2015,3,15,20
9/15/2015 19:03,15,9,2015,3,19,3
7/17/2015 14:00,17,7,2015,3,14,0
7/13/2015 19:14,13,7,2015,3,19,14
8/17/2015 9:26,17,8,2015,3,9,26
3/8/2015 17:23,8,3,2015,1,17,23
1/26/2015 5:17,26,1,2015,1,5,17
8/2/2015 15:27,2,8,2015,3,15,27
8/20/2015 17:22,20,8,2015,3,17,22
8/3/2015 17:04,3,8,2015,3,17,4
7/29/2015 18:15,29,7,2015,3,18,15
3/5/2015 17:20,5,3,2015,1,17,20
1/26/2015 9:48,26,1,2015,1,9,48
8/25/2015 8:30,25,8,2015,3,8,30
10/9/2015 4:50,9,10,2015,4,4,50
6/3/2015 9:22,3,6,2015,2,9,22
10/4/2015 9:12,4,10,2015,4,9,12
4/17/2015 16:40,17,4,2015,2,16,40
10/27/2014 16:04,27,10,2014,4,16,4
6/28/2015 9:49,28,6,2015,2,9,49
5/14/2015 8:22,14,5,2015,2,8,22
7/3/2015 14:04,3,7,2015,3,14,4
9/30/2015 14:31,30,9,2015,3,14,31
1/26/2015 8:39,26,1,2015,1,8,39
5/1/2015 9:09,1,5,2015,2,9,9
8/8/2015 17:45,8,8,2015,3,17,45
7/1/2015 18:19,1,7,2015,3,18,19
10/25/2014 9:41,25,10,2014,4,9,41
12/25/2014 2:47,25,12,2014,4,2,47
8/21/2015 14:42,21,8,2015,3,14,42
6/6/2015 19:29,6,6,2015,2,19,29
10/1/2015 10:23,1,10,2015,4,10,23
6/17/2015 11:39,17,6,2015,2,11,39
8/16/2015 17:38,16,8,2015,3,17,38
2/10/2015 17:01,10,2,2015,1,17,1
6/4/2015 17:56,4,6,2015,2,17,56
5/9/2015 12:00,9,5,2015,2,12,0
5/9/2015 17:12,9,5,2015,2,17,12
4/17/2015 7:51,17,4,2015,2,7,51
4/21/2015 12:10,21,4,2015,2,12,10
6/5/2015 23:12,5,6,2015,2,23,12
1/12/2015 16:04,12,1,2015,1,16,4
1/23/2015 9:12,23,1,2015,1,9,12
10/21/2014 10:33,21,10,2014,4,10,33
11/20/2014 18:15,20,11,2014,4,18,15
5/26/2015 14:16,26,5,2015,2,14,16
7/16/2015 14:21,16,7,2015,3,14,21
10/23/2014 13:37,23,10,2014,4,13,37
4/17/2015 13:03,17,4,2015,2,13,3
10/15/2014 8:19,15,10,2014,4,8,19
2/26/2015 14:53,26,2,2015,1,14,53
4/19/2015 12:45,19,4,2015,2,12,45
10/5/2015 16:34,5,10,2015,4,16,34
4/22/2015 7:45,22,4,2015,2,7,45
4/9/2015 18:25,9,4,2015,2,18,25
6/22/2015 15:59,22,6,2015,2,15,59
4/24/2015 8:39,24,4,2015,2,8,39
7/25/2015 16:06,25,7,2015,3,16,6
8/1/2015 12:54,1,8,2015,3,12,54
7/6/2015 20:14,6,7,2015,3,20,14
4/4/2015 10:13,4,4,2015,2,10,13
6/25/2015 14:08,25,6,2015,2,14,8
6/11/2015 13:55,11,6,2015,2,13,55
3/28/2015 13:32,28,3,2015,1,13,32
10/13/2014 14:18,13,10,2014,4,14,18
10/28/2014 12:59,28,10,2014,4,12,59
3/13/2015 14:15,13,3,2015,1,14,15
9/24/2015 15:16,24,9,2015,3,15,16
8/10/2015 7:37,10,8,2015,3,7,37
3/8/2015 14:00,8,3,2015,1,14,0
8/26/2015 6:49,26,8,2015,3,6,49
5/22/2015 15:07,22,5,2015,2,15,7
7/1/2015 20:52,1,7,2015,3,20,52
10/31/2014 14:02,31,10,2014,4,14,2
2/16/2015 20:18,16,2,2015,1,20,18
8/5/2015 19:14,5,8,2015,3,19,14
3/27/2015 20:20,27,3,2015,1,20,20
10/1/2015 16:22,1,10,2015,4,16,22
8/7/2015 17:43,7,8,2015,3,17,43
6/8/2015 21:06,8,6,2015,2,21,6
4/21/2015 7:57,21,4,2015,2,7,57
9/2/2015 18:59,2,9,2015,3,18,59
4/26/2015 14:17,26,4,2015,2,14,17
7/11/2015 15:11,11,7,2015,3,15,11
9/6/2015 9:51,6,9,2015,3,9,51
4/21/2015 9:48,21,4,2015,2,9,48
8/13/2015 17:56,13,8,2015,3,17,56
8/9/2015 10:39,9,8,2015,3,10,39
6/30/2015 17:38,30,6,2015,2,17,38
11/19/2014 9:03,19,11,2014,4,9,3
2/17/2015 17:01,17,2,2015,1,17,1
3/10/2015 19:12,10,3,2015,1,19,12
7/21/2015 11:13,21,7,2015,3,11,13
8/9/2015 13:38,9,8,2015,3,13,38
10/4/2015 16:39,4,10,2015,4,16,39
6/29/2015 17:57,29,6,2015,2,17,57
1/12/2015 17:14,12,1,2015,1,17,14
5/15/2015 8:09,15,5,2015,2,8,9
5/24/2015 20:34,24,5,2015,2,20,34
9/2/2015 17:36,2,9,2015,3,17,36
8/23/2015 14:26,23,8,2015,3,14,26
7/31/2015 15:48,31,7,2015,3,15,48
4/15/2015 8:51,15,4,2015,2,8,51
11/10/2014 11:12,10,11,2014,4,11,12
8/6/2015 15:57,6,8,2015,3,15,57
7/17/2015 19:27,17,7,2015,3,19,27
7/24/2015 17:38,24,7,2015,3,17,38
7/4/2015 19:15,4,7,2015,3,19,15
6/2/2015 13:29,2,6,2015,2,13,29
8/29/2015 14:31,29,8,2015,3,14,31
3/18/2015 20:52,18,3,2015,1,20,52
6/11/2015 9:51,11,6,2015,2,9,51
12/28/2014 12:10,28,12,2014,4,12,10
2/4/2015 8:18,4,2,2015,1,8,18
1/5/2015 10:35,5,1,2015,1,10,35
6/20/2015 18:52,20,6,2015,2,18,52
4/20/2015 16:39,20,4,2015,2,16,39
9/5/2015 6:15,5,9,2015,3,6,15
5/20/2015 18:34,20,5,2015,2,18,34
7/28/2015 19:22,28,7,2015,3,19,22
11/6/2014 17:33,6,11,2014,4,17,33
7/16/2015 14:11,16,7,2015,3,14,11
3/9/2015 17:16,9,3,2015,1,17,16
2/20/2015 22:02,20,2,2015,1,22,2
6/22/2015 13:08,22,6,2015,2,13,8
8/1/2015 17:59,1,8,2015,3,17,59
7/24/2015 16:18,24,7,2015,3,16,18
3/7/2015 19:21,7,3,2015,1,19,21
9/6/2015 17:11,6,9,2015,3,17,11
6/25/2015 7:20,25,6,2015,2,7,20
2/10/2015 11:43,10,2,2015,1,11,43
9/16/2015 10:51,16,9,2015,3,10,51
4/10/2015 12:43,10,4,2015,2,12,43
10/4/2015 15:41,4,10,2015,4,15,41
12/28/2014 5:46,28,12,2014,4,5,46
8/9/2015 17:59,9,8,2015,3,17,59
10/2/2015 18:25,2,10,2015,4,18,25
11/4/2014 9:20,4,11,2014,4,9,20
2/26/2015 8:12,26,2,2015,1,8,12
8/5/2015 14:29,5,8,2015,3,14,29
6/5/2015 13:00,5,6,2015,2,13,0
2/20/2015 15:35,20,2,2015,1,15,35
7/4/2015 15:55,4,7,2015,3,15,55
10/14/2014 16:52,14,10,2014,4,16,52
2/28/2015 17:18,28,2,2015,1,17,18
6/5/2015 7:52,5,6,2015,2,7,52
11/12/2014 20:57,12,11,2014,4,20,57
3/22/2015 12:31,22,3,2015,1,12,31
3/24/2015 20:35,24,3,2015,1,20,35
6/9/2015 12:43,9,6,2015,2,12,43
3/16/2015 15:07,16,3,2015,1,15,7
2/10/2015 18:22,10,2,2015,1,18,22
1/21/2015 7:56,21,1,2015,1,7,56
12/17/2014 10:57,17,12,2014,4,10,57
5/25/2015 12:26,25,5,2015,2,12,26
1/8/2015 14:14,8,1,2015,1,14,14
10/19/2014 0:30,19,10,2014,4,0,30
2/17/2015 8:42,17,2,2015,1,8,42
4/30/2015 7:41,30,4,2015,2,7,41
8/17/2015 8:45,17,8,2015,3,8,45
5/30/2015 16:56,30,5,2015,2,16,56
6/8/2015 18:18,8,6,2015,2,18,18
9/2/2015 15:04,2,9,2015,3,15,4
10/7/2015 9:03,7,10,2015,4,9,3
8/21/2015 17:41,21,8,2015,3,17,41
2/1/2015 7:42,1,2,2015,1,7,42
7/8/2015 17:24,8,7,2015,3,17,24
3/23/2015 8:54,23,3,2015,1,8,54
3/26/2015 8:07,26,3,2015,1,8,7
11/14/2014 11:44,14,11,2014,4,11,44
9/9/2015 10:19,9,9,2015,3,10,19
3/7/2015 16:41,7,3,2015,1,16,41
1/10/2015 20:43,10,1,2015,1,20,43
10/15/2014 16:14,15,10,2014,4,16,14
1/21/2015 15:50,21,1,2015,1,15,50
11/8/2014 15:25,8,11,2014,4,15,25
4/24/2015 17:40,24,4,2015,2,17,40
6/16/2015 13:52,16,6,2015,2,13,52
3/3/2015 15:29,3,3,2015,1,15,29
8/7/2015 19:37,7,8,2015,3,19,37
1/17/2015 19:50,17,1,2015,1,19,50
7/2/2015 18:30,2,7,2015,3,18,30
3/19/2015 9:08,19,3,2015,1,9,8
10/24/2014 18:17,24,10,2014,4,18,17
7/5/2015 13:06,5,7,2015,3,13,6
12/31/2014 8:17,31,12,2014,4,8,17
5/20/2015 15:50,20,5,2015,2,15,50
9/16/2015 16:00,16,9,2015,3,16,0
8/2/2015 16:09,2,8,2015,3,16,9
10/16/2014 19:20,16,10,2014,4,19,20
3/10/2015 13:08,10,3,2015,1,13,8
4/22/2015 17:53,22,4,2015,2,17,53
10/18/2014 8:46,18,10,2014,4,8,46
5/18/2015 18:56,18,5,2015,2,18,56
5/10/2015 14:52,10,5,2015,2,14,52
7/5/2015 9:45,5,7,2015,3,9,45
2/27/2015 12:57,27,2,2015,1,12,57
5/8/2015 16:10,8,5,2015,2,16,10
10/22/2014 12:59,22,10,2014,4,12,59
6/5/2015 19:20,5,6,2015,2,19,20
4/26/2015 16:27,26,4,2015,2,16,27
4/9/2015 18:47,9,4,2015,2,18,47
8/18/2015 7:32,18,8,2015,3,7,32
3/26/2015 18:19,26,3,2015,1,18,19
9/23/2015 12:29,23,9,2015,3,12,29
5/5/2015 18:16,5,5,2015,2,18,16
8/5/2015 17:27,5,8,2015,3,17,27
8/16/2015 12:48,16,8,2015,3,12,48
5/19/2015 6:55,19,5,2015,2,6,55
5/29/2015 17:59,29,5,2015,2,17,59
9/28/2015 14:30,28,9,2015,3,14,30
7/3/2015 18:49,3,7,2015,3,18,49
4/8/2015 15:30,8,4,2015,2,15,30
4/21/2015 6:13,21,4,2015,2,6,13
10/19/2014 13:16,19,10,2014,4,13,16
7/7/2015 11:33,7,7,2015,3,11,33
12/2/2014 19:09,2,12,2014,4,19,9
10/19/2014 16:37,19,10,2014,4,16,37
6/10/2015 8:46,10,6,2015,2,8,46
12/2/2014 17:33,2,12,2014,4,17,33
7/16/2015 18:54,16,7,2015,3,18,54
3/27/2015 17:58,27,3,2015,1,17,58
7/23/2015 0:06,23,7,2015,3,0,6
12/11/2014 22:02,11,12,2014,4,22,2
4/19/2015 23:21,19,4,2015,2,23,21
7/31/2015 16:38,31,7,2015,3,16,38
4/20/2015 17:40,20,4,2015,2,17,40
7/19/2015 17:59,19,7,2015,3,17,59
3/7/2015 15:38,7,3,2015,1,15,38
10/18/2014 11:17,18,10,2014,4,11,17
12/23/2014 4:29,23,12,2014,4,4,29
7/1/2015 16:23,1,7,2015,3,16,23
8/25/2015 17:35,25,8,2015,3,17,35
6/25/2015 10:41,25,6,2015,2,10,41
7/23/2015 13:34,23,7,2015,3,13,34
7/30/2015 11:22,30,7,2015,3,11,22
2/4/2015 7:41,4,2,2015,1,7,41
10/29/2014 10:12,29,10,2014,4,10,12
5/9/2015 18:46,9,5,2015,2,18,46
6/25/2015 19:59,25,6,2015,2,19,59
10/23/2014 19:31,23,10,2014,4,19,31
5/29/2015 11:16,29,5,2015,2,11,16
1/11/2015 22:51,11,1,2015,1,22,51
12/19/2014 18:10,19,12,2014,4,18,10
10/5/2015 21:50,5,10,2015,4,21,50
6/6/2015 12:36,6,6,2015,2,12,36
10/5/2015 10:43,5,10,2015,4,10,43
8/25/2015 7:28,25,8,2015,3,7,28
7/31/2015 17:20,31,7,2015,3,17,20
1/29/2015 14:08,29,1,2015,1,14,8
11/5/2014 11:39,5,11,2014,4,11,39
9/5/2015 14:31,5,9,2015,3,14,31
11/1/2014 8:43,1,11,2014,4,8,43
1/15/2015 13:45,15,1,2015,1,13,45
9/28/2015 17:19,28,9,2015,3,17,19
9/5/2015 12:14,5,9,2015,3,12,14
8/2/2015 13:32,2,8,2015,3,13,32
7/4/2015 16:06,4,7,2015,3,16,6
8/14/2015 10:20,14,8,2015,3,10,20
6/24/2015 12:30,24,6,2015,2,12,30
3/14/2015 14:16,14,3,2015,1,14,16
12/31/2014 13:42,31,12,2014,4,13,42
3/4/2015 8:35,4,3,2015,1,8,35
4/30/2015 20:33,30,4,2015,2,20,33
12/19/2014 12:40,19,12,2014,4,12,40
4/6/2015 9:15,6,4,2015,2,9,15
10/21/2014 8:10,21,10,2014,4,8,10
5/1/2015 12:10,1,5,2015,2,12,10
1/15/2015 6:49,15,1,2015,1,6,49
12/17/2014 13:24,17,12,2014,4,13,24
3/28/2015 10:06,28,3,2015,1,10,6
2/20/2015 14:26,20,2,2015,1,14,26
5/31/2015 22:16,31,5,2015,2,22,16
4/15/2015 5:24,15,4,2015,2,5,24
6/28/2015 17:19,28,6,2015,2,17,19
7/21/2015 13:54,21,7,2015,3,13,54
4/22/2015 18:27,22,4,2015,2,18,27
3/13/2015 19:53,13,3,2015,1,19,53
8/25/2015 17:21,25,8,2015,3,17,21
9/6/2015 12:10,6,9,2015,3,12,10
6/25/2015 17:16,25,6,2015,2,17,16
2/13/2015 14:43,13,2,2015,1,14,43
11/7/2014 12:49,7,11,2014,4,12,49
10/10/2015 17:19,10,10,2015,4,17,19
8/19/2015 9:31,19,8,2015,3,9,31
1/14/2015 11:16,14,1,2015,1,11,16
8/26/2015 13:12,26,8,2015,3,13,12
3/3/2015 15:57,3,3,2015,1,15,57
8/13/2015 13:37,13,8,2015,3,13,37
10/5/2015 18:10,5,10,2015,4,18,10
1/26/2015 21:43,26,1,2015,1,21,43
9/15/2015 18:28,15,9,2015,3,18,28
9/22/2015 22:37,22,9,2015,3,22,37
11/4/2014 9:48,4,11,2014,4,9,48
6/6/2015 17:11,6,6,2015,2,17,11
9/2/2015 15:04,2,9,2015,3,15,4
10/2/2015 11:01,2,10,2015,4,11,1
5/7/2015 18:13,7,5,2015,2,18,13
10/28/2014 5:41,28,10,2014,4,5,41
6/6/2015 1:39,6,6,2015,2,1,39
10/19/2014 14:54,19,10,2014,4,14,54
9/19/2015 14:53,19,9,2015,3,14,53
11/17/2014 15:07,17,11,2014,4,15,7
5/27/2015 17:14,27,5,2015,2,17,14
5/27/2015 17:21,27,5,2015,2,17,21
4/26/2015 15:30,26,4,2015,2,15,30
6/7/2015 17:17,7,6,2015,2,17,17
11/8/2014 15:53,8,11,2014,4,15,53
6/30/2015 19:38,30,6,2015,2,19,38
5/19/2015 14:13,19,5,2015,2,14,13
9/13/2015 15:20,13,9,2015,3,15,20
7/22/2015 20:18,22,7,2015,3,20,18
9/10/2015 8:44,10,9,2015,3,8,44
3/24/2015 14:48,24,3,2015,1,14,48
6/2/2015 15:05,2,6,2015,2,15,5
11/18/2014 7:40,18,11,2014,4,7,40
6/10/2015 9:37,10,6,2015,2,9,37
1/19/2015 17:11,19,1,2015,1,17,11
9/7/2015 15:52,7,9,2015,3,15,52
8/5/2015 10:04,5,8,2015,3,10,4
6/4/2015 20:48,4,6,2015,2,20,48
9/24/2015 9:42,24,9,2015,3,9,42
11/19/2014 23:37,19,11,2014,4,23,37
7/9/2015 8:18,9,7,2015,3,8,18
6/21/2015 19:36,21,6,2015,2,19,36
4/5/2015 13:06,5,4,2015,2,13,6
8/11/2015 12:34,11,8,2015,3,12,34
9/16/2015 18:32,16,9,2015,3,18,32
2/2/2015 14:40,2,2,2015,1,14,40
5/30/2015 8:28,30,5,2015,2,8,28
7/10/2015 19:15,10,7,2015,3,19,15
4/7/2015 10:21,7,4,2015,2,10,21
5/9/2015 12:21,9,5,2015,2,12,21
5/21/2015 19:41,21,5,2015,2,19,41
2/5/2015 16:31,5,2,2015,1,16,31
3/3/2015 15:41,3,3,2015,1,15,41
2/15/2015 12:05,15,2,2015,1,12,5
11/28/2014 13:19,28,11,2014,4,13,19
4/20/2015 15:58,20,4,2015,2,15,58
5/29/2015 18:30,29,5,2015,2,18,30
6/26/2015 13:04,26,6,2015,2,13,4
4/19/2015 15:42,19,4,2015,2,15,42
4/10/2015 11:42,10,4,2015,2,11,42
7/13/2015 14:49,13,7,2015,3,14,49
12/16/2014 7:23,16,12,2014,4,7,23
7/11/2015 12:41,11,7,2015,3,12,41
9/15/2015 18:17,15,9,2015,3,18,17
7/3/2015 13:19,3,7,2015,3,13,19
4/6/2015 0:21,6,4,2015,2,0,21
12/10/2014 9:31,10,12,2014,4,9,31
7/19/2015 16:35,19,7,2015,3,16,35
5/10/2015 19:42,10,5,2015,2,19,42
5/26/2015 12:07,26,5,2015,2,12,7
11/17/2014 23:27,17,11,2014,4,23,27
2/25/2015 8:25,25,2,2015,1,8,25
6/14/2015 11:32,14,6,2015,2,11,32
7/14/2015 8:15,14,7,2015,3,8,15
6/21/2015 17:58,21,6,2015,2,17,58
1/27/2015 12:00,27,1,2015,1,12,0
6/26/2015 17:23,26,6,2015,2,17,23
11/20/2014 16:58,20,11,2014,4,16,58
7/31/2015 9:27,31,7,2015,3,9,27
5/14/2015 5:24,14,5,2015,2,5,24
3/31/2015 12:43,31,3,2015,1,12,43
3/20/2015 18:46,20,3,2015,1,18,46
7/27/2015 21:23,27,7,2015,3,21,23
9/18/2015 11:43,18,9,2015,3,11,43
10/19/2014 12:01,19,10,2014,4,12,1
9/11/2015 18:11,11,9,2015,3,18,11
2/11/2015 9:09,11,2,2015,1,9,9
3/31/2015 18:48,31,3,2015,1,18,48
6/2/2015 10:00,2,6,2015,2,10,0
8/10/2015 11:22,10,8,2015,3,11,22
2/19/2015 14:47,19,2,2015,1,14,47
8/16/2015 11:21,16,8,2015,3,11,21
11/8/2014 8:54,8,11,2014,4,8,54
7/3/2015 18:26,3,7,2015,3,18,26
7/8/2015 18:39,8,7,2015,3,18,39
10/26/2014 8:15,26,10,2014,4,8,15
3/9/2015 11:55,9,3,2015,1,11,55
3/25/2015 17:24,25,3,2015,1,17,24
5/9/2015 17:50,9,5,2015,2,17,50
8/26/2015 12:47,26,8,2015,3,12,47
7/31/2015 21:11,31,7,2015,3,21,11
8/18/2015 16:26,18,8,2015,3,16,26
3/23/2015 9:25,23,3,2015,1,9,25
4/4/2015 13:38,4,4,2015,2,13,38
9/11/2015 11:22,11,9,2015,3,11,22
7/14/2015 16:59,14,7,2015,3,16,59
7/4/2015 3:28,4,7,2015,3,3,28
6/23/2015 15:54,23,6,2015,2,15,54
2/24/2015 14:40,24,2,2015,1,14,40
3/8/2015 18:51,8,3,2015,1,18,51
11/7/2014 15:20,7,11,2014,4,15,20
9/11/2015 14:57,11,9,2015,3,14,57
8/20/2015 8:27,20,8,2015,3,8,27
2/26/2015 11:11,26,2,2015,1,11,11
12/27/2014 13:03,27,12,2014,4,13,3
8/19/2015 15:24,19,8,2015,3,15,24
5/30/2015 16:44,30,5,2015,2,16,44
12/6/2014 0:11,6,12,2014,4,0,11
5/27/2015 12:03,27,5,2015,2,12,3
1/27/2015 13:52,27,1,2015,1,13,52
7/11/2015 7:18,11,7,2015,3,7,18
8/14/2015 9:02,14,8,2015,3,9,2
3/26/2015 20:22,26,3,2015,1,20,22
8/14/2015 11:02,14,8,2015,3,11,2
6/10/2015 10:58,10,6,2015,2,10,58
8/14/2015 16:29,14,8,2015,3,16,29
7/21/2015 19:21,21,7,2015,3,19,21
11/2/2014 11:11,2,11,2014,4,11,11
3/25/2015 20:03,25,3,2015,1,20,3
5/15/2015 19:11,15,5,2015,2,19,11
12/15/2014 12:52,15,12,2014,4,12,52
1/29/2015 17:10,29,1,2015,1,17,10
8/16/2015 8:29,16,8,2015,3,8,29
5/9/2015 10:56,9,5,2015,2,10,56
9/20/2015 9:58,20,9,2015,3,9,58
9/7/2015 12:25,7,9,2015,3,12,25
11/22/2014 17:23,22,11,2014,4,17,23
8/1/2015 9:51,1,8,2015,3,9,51
7/25/2015 9:41,25,7,2015,3,9,41
12/17/2014 19:32,17,12,2014,4,19,32
11/24/2014 10:23,24,11,2014,4,10,23
8/15/2015 12:42,15,8,2015,3,12,42
10/19/2014 14:46,19,10,2014,4,14,46
9/6/2015 9:27,6,9,2015,3,9,27
10/17/2014 11:10,17,10,2014,4,11,10
7/6/2015 23:14,6,7,2015,3,23,14
9/29/2015 17:10,29,9,2015,3,17,10
4/23/2015 8:02,23,4,2015,2,8,2
11/19/2014 9:52,19,11,2014,4,9,52
5/22/2015 7:33,22,5,2015,2,7,33
7/27/2015 15:42,27,7,2015,3,15,42
2/21/2015 17:20,21,2,2015,1,17,20
9/11/2015 9:02,11,9,2015,3,9,2
8/22/2015 12:09,22,8,2015,3,12,9
10/21/2014 11:54,21,10,2014,4,11,54
7/17/2015 15:43,17,7,2015,3,15,43
4/20/2015 13:48,20,4,2015,2,13,48
5/17/2015 22:14,17,5,2015,2,22,14
10/29/2014 14:11,29,10,2014,4,14,11
6/3/2015 7:26,3,6,2015,2,7,26
6/29/2015 11:21,29,6,2015,2,11,21
1/20/2015 17:20,20,1,2015,1,17,20
9/15/2015 17:51,15,9,2015,3,17,51
7/28/2015 17:30,28,7,2015,3,17,30
6/18/2015 7:54,18,6,2015,2,7,54
7/2/2015 15:27,2,7,2015,3,15,27
11/3/2014 13:38,3,11,2014,4,13,38
4/3/2015 18:35,3,4,2015,2,18,35
2/9/2015 13:13,9,2,2015,1,13,13
10/6/2015 14:23,6,10,2015,4,14,23
5/14/2015 16:37,14,5,2015,2,16,37
4/15/2015 19:57,15,4,2015,2,19,57
11/5/2014 9:03,5,11,2014,4,9,3
4/24/2015 12:23,24,4,2015,2,12,23
12/1/2014 9:47,1,12,2014,4,9,47
11/20/2014 11:42,20,11,2014,4,11,42
6/5/2015 17:06,5,6,2015,2,17,6
7/26/2015 9:57,26,7,2015,3,9,57
4/12/2015 15:03,12,4,2015,2,15,3
7/23/2015 4:07,23,7,2015,3,4,7
10/31/2014 8:42,31,10,2014,4,8,42
5/18/2015 11:31,18,5,2015,2,11,31
3/17/2015 16:19,17,3,2015,1,16,19
11/9/2014 11:35,9,11,2014,4,11,35
10/18/2014 15:59,18,10,2014,4,15,59
10/7/2015 18:22,7,10,2015,4,18,22
8/8/2015 11:38,8,8,2015,3,11,38
12/3/2014 5:51,3,12,2014,4,5,51
11/6/2014 19:19,6,11,2014,4,19,19
6/10/2015 12:03,10,6,2015,2,12,3
8/15/2015 16:24,15,8,2015,3,16,24
8/27/2015 5:57,27,8,2015,3,5,57
7/28/2015 10:53,28,7,2015,3,10,53
6/8/2015 11:07,8,6,2015,2,11,7
5/1/2015 12:33,1,5,2015,2,12,33
11/24/2014 9:04,24,11,2014,4,9,4
5/27/2015 18:40,27,5,2015,2,18,40
12/3/2014 18:24,3,12,2014,4,18,24
5/9/2015 19:13,9,5,2015,2,19,13
10/26/2014 14:42,26,10,2014,4,14,42
1/16/2015 6:42,16,1,2015,1,6,42
12/8/2014 17:22,8,12,2014,4,17,22
7/1/2015 17:27,1,7,2015,3,17,27
6/11/2015 21:10,11,6,2015,2,21,10
9/12/2015 19:42,12,9,2015,3,19,42
5/12/2015 5:49,12,5,2015,2,5,49
2/23/2015 15:49,23,2,2015,1,15,49
8/9/2015 11:39,9,8,2015,3,11,39
11/23/2014 13:43,23,11,2014,4,13,43
12/16/2014 11:29,16,12,2014,4,11,29
5/27/2015 14:36,27,5,2015,2,14,36
4/5/2015 15:20,5,4,2015,2,15,20
9/4/2015 14:51,4,9,2015,3,14,51
3/7/2015 17:07,7,3,2015,1,17,7
11/1/2014 14:12,1,11,2014,4,14,12
4/28/2015 16:21,28,4,2015,2,16,21
8/2/2015 8:10,2,8,2015,3,8,10
8/20/2015 7:24,20,8,2015,3,7,24
3/14/2015 21:17,14,3,2015,1,21,17
3/26/2015 8:56,26,3,2015,1,8,56
7/7/2015 8:09,7,7,2015,3,8,9
1/24/2015 14:24,24,1,2015,1,14,24
8/27/2015 0:45,27,8,2015,3,0,45
3/26/2015 7:49,26,3,2015,1,7,49
9/2/2015 15:59,2,9,2015,3,15,59
2/14/2015 11:12,14,2,2015,1,11,12
2/2/2015 6:47,2,2,2015,1,6,47
